name,branch,region,district,phone,email
MABALE,,Kagera,Missenyi,,
MINZIRO,,Kagera,Missenyi,,
KYAKA,,Kagera,Missenyi,,
MUTUKULA,,Kagera,Missenyi,,
KABWOBA,,Kagera,Missenyi,,
NSUNGA,,Kagera,Missenyi,,
RUZINGA,,Kagera,Missenyi,,
Biirabo,,Kagera,Muleba,,
Kihumulo,,Kagera,Muleba,,
Rukindo,,Kagera,Muleba,,
Bulyakashaju,,Kagera,Muleba,,
Bumbire,,Kagera,Muleba,,
Bureza,,Kagera,Muleba,,
Burungura,,Kagera,Muleba,,
Gwanseli,,Kagera,Muleba,,
Muleba,,Kagera,Muleba,,
Ibuga,,Kagera,Muleba,,
DIVINE MERCY,,Kagera,Muleba,,
Ijumbi,,Kagera,Muleba,,
Ikondo,,Kagera,Muleba,,
Izigo,,Kagera,Muleba,,
Katoke Lweru,,Kagera,Muleba,,
Sacred Heart,,Kagera,Muleba,,
Kabirizi,,Kagera,Muleba,,
Kamachumu,,Kagera,Muleba,,
Rutabo,,Kagera,Muleba,,
ST.JOSEPH RUTABO,,Kagera,Muleba,,
Karambi,,Kagera,Muleba,,
Kasharunga,,Kagera,Muleba,,
Humura,,Kagera,Muleba,,
Rulongo,,Kagera,Muleba,,
ST. MARY'S RUBYA SEMINARY,,Kagera,Muleba,,
Bujumba,,Kagera,Muleba,,
DREAM ARCHIVERS,,Kagera,Muleba,,
Kibanga,,Kagera,Muleba,,
Kagoma,,Kagera,Muleba,,
Kimwani,,Kagera,Muleba,,
Apex,,Kagera,Muleba,,
Kishanda,,Kagera,Muleba,,
Nyarubamba,,Kagera,Muleba,,
Kanyeranyere,,Kagera,Muleba,,
Kishoju,,Kagera,Muleba,,
Mayondwe,,Kagera,Muleba,,
Mubuka,,Kagera,Muleba,,
Kagondo,,Kagera,Muleba,,
Nyailigamba,,Kagera,Muleba,,
Anna Tibaijuka,,Kagera,Muleba,,
IBN HAMBAL ISLAMIC,,Kagera,Muleba,,
Kaigara,,Kagera,Muleba,,
St. Achilleus Kiwanuka Kijwire,,Kagera,Muleba,,
Jipe Moyo,,Kagera,Muleba,,
Ngenge,,Kagera,Muleba,,
Bunyagongo,,Kagera,Muleba,,
Itongo,,Kagera,Muleba,,
Nshamba,,Kagera,Muleba,,
Nyakabango,,Kagera,Muleba,,
Nyakatanga,,Kagera,Muleba,,
Ruhanga,,Kagera,Muleba,,
PROF.JOYCE NDALICHAKO,,Kagera,Muleba,,
BUKIRIRO,,Kagera,Ngara,,
KABANGA,,Kagera,Ngara,,
NYABISINDU,,Kagera,Ngara,,
KANAZI,,Kagera,Ngara,,
LUKOLE,,Kagera,Ngara,,
RUSUMO,,Kagera,Ngara,,
KEZA,,Kagera,Ngara,,
KIBIMBA,,Kagera,Ngara,,
KIBOGORA,,Kagera,Ngara,,
KIRUSHYA,,Kagera,Ngara,,
MABAWE,,Kagera,Ngara,,
NDOMBA,,Kagera,Ngara,,
ST. JOSEPH MBUBA,,Kagera,Ngara,,
MUGANZA,,Kagera,Ngara,,
MUGOMA,,Kagera,Ngara,,
MURUVYAGIRA,,Kagera,Ngara,,
SHUNGA,,Kagera,Ngara,,
GRACIOUS,,Kagera,Ngara,,
MURUSAGAMBA,,Kagera,Ngara,,
MCHUNGAJI MWEMA,,Kagera,Ngara,,
MURGWANZA,,Kagera,Ngara,,
NGARA,,Kagera,Ngara,,
NTOBEYE,,Kagera,Ngara,,
BULAMBA,,Mara,Bunda,,
CHITENGULE,,Mara,Bunda,,
HUNYARI,,Mara,Bunda,,
MWIGUNDU,,Mara,Bunda,,
KWIRAMBA,,Mara,Bunda,,
ESPERANTO,,Mara,Bunda,,
KIBARA,,Mara,Bunda,,
MWIBARA,,Mara,Bunda,,
CHISORYA,,Mara,Bunda,,
MEKOMARIRO,,Mara,Bunda,,
MIHINGO,,Mara,Bunda,,
CHAMRIHO,,Mara,Bunda,,
MURANDA,,Mara,Bunda,,
NANSIMO,,Mara,Bunda,,
NYERUMA,,Mara,Bunda,,
NYAMANG'UTA,,Mara,Bunda,,
IKIZU,,Mara,Bunda,,
MAKONGORO,,Mara,Bunda,,
SALAMA,,Mara,Bunda,,
RUBANA,,Mara,Bunda Tc,,
BUNDA,,Mara,Bunda Tc,,
ACT BUNDA GIRLS,,Mara,Bunda Tc,,
MKWEZI GIRLS,,Mara,Bunda Tc,,
NUI,,Mara,Bunda Tc,,
GUTA,,Mara,Bunda Tc,,
NYIENDO,,Mara,Bunda Tc,,
KABASA,,Mara,Bunda Tc,,
KUNZUGU,,Mara,Bunda Tc,,
SIZAKI,,Mara,Bunda Tc,,
DR. NCHIMBI,,Mara,Bunda Tc,,
ELLYS,,Mara,Bunda Tc,,
MAHENDE,,Mara,Bunda Tc,,
OLYMPUS,,Mara,Bunda Tc,,
SAZIRA,,Mara,Bunda Tc,,
WARIKU,,Mara,Bunda Tc,,
MKONO,,Mara,Butiama,,
BUHEMBA,,Mara,Butiama,,
MMAZAMI,,Mara,Butiama,,
BURUMA,,Mara,Butiama,,
BUSEGWE GIRLS',,Mara,Butiama,,
CHIEF IHUNYO,,Mara,Butiama,,
BARANGA,,Mara,Butiama,,
BUKO,,Mara,Butiama,,
WEGERO,,Mara,Butiama,,
BUTIAMA,,Mara,Butiama,,
CHIEF WANZAGI GIRLS',,Mara,Butiama,,
MBEZA BUTETE,,Mara,Butiama,,
BUTUGURI,,Mara,Butiama,,
BUMASWA,,Mara,Butiama,,
KIABAKARI,,Mara,Butiama,,
KUKIRANGO,,Mara,Butiama,,
KYANYARI,,Mara,Butiama,,
MASABA,,Mara,Butiama,,
MIRWA,,Mara,Butiama,,
BUMANGI,,Mara,Butiama,,
KIAGATA,,Mara,Butiama,,
KEMORAMBA,,Mara,Butiama,,
MUSOMA UTALII,,Mara,Butiama,,
PELAZIA,,Mara,Butiama,,
BUGWEMA,,Mara,Musoma,,
BUKIMA,,Mara,Musoma,,
MTIRO,,Mara,Musoma,,
BULINGA,,Mara,Musoma,,
BWASI,,Mara,Musoma,,
NYANJA,,Mara,Musoma,,
ETARO,,Mara,Musoma,,
KIRIBA,,Mara,Musoma,,
MAKOJO,,Mara,Musoma,,
MUGANGO,,Mara,Musoma,,
MURANGI,,Mara,Musoma,,
MABUI,,Mara,Musoma,,
NYAKATENDE,,Mara,Musoma,,
NYAMBONO,,Mara,Musoma,,
KASOMA,,Mara,Musoma,,
MKIRIRA,,Mara,Musoma,,
NYEGINA,,Mara,Musoma,,
RUSOLI,,Mara,Musoma,,
SUGUTI,,Mara,Musoma,,
TEGERUKA,,Mara,Musoma,,
BUHARE,,Mara,Musoma Mc,,
AMANI,,Mara,Musoma Mc,,
MARSHI,,Mara,Musoma Mc,,
NYABISARE,,Mara,Musoma Mc,,
PAMBAZUKO,,Mara,Musoma Mc,,
PAROMA,,Mara,Musoma Mc,,
SONGE,,Mara,Musoma Mc,,
IRINGO,,Mara,Musoma Mc,,
KAMUNYONGE,,Mara,Musoma Mc,,
MOREMBE,,Mara,Musoma Mc,,
MWEMBENI,,Mara,Musoma Mc,,
KIARA,,Mara,Musoma Mc,,
VICTORIA,,Mara,Musoma Mc,,
J.W. BUKANGA,,Mara,Musoma Mc,,
NYAMIONGO,,Mara,Musoma Mc,,
PIUS MAKOKO SEMINARI,,Mara,Musoma Mc,,
MUKENDO,,Mara,Musoma Mc,,
MSHIKAMANO,,Mara,Musoma Mc,,
MAKOKO,,Mara,Musoma Mc,,
MWISENGE,,Mara,Musoma Mc,,
BARUTI,,Mara,Musoma Mc,,
MARA,,Mara,Musoma Mc,,
NYAMITWEBIRI,,Mara,Musoma Mc,,
NYASHO,,Mara,Musoma Mc,,
BWERI,,Mara,Musoma Mc,,
MUSOMA UFUNDI,,Mara,Musoma Mc,,
ST. ALBERTO WASICHANA,,Mara,Musoma Mc,,
WANINGO,,Mara,Rorya,,
BUKURA,,Mara,Rorya,,
BUKWE,,Mara,Rorya,,
GORIBE,,Mara,Rorya,,
NYAMASANDA,,Mara,Rorya,,
BUKAMA,,Mara,Rorya,,
KINYENCHE,,Mara,Rorya,,
KIROGO,,Mara,Rorya,,
NYABIWE,,Mara,Rorya,,
KISUMWA,,Mara,Rorya,,
KUKONA,,Mara,Rorya,,
KWIBUSE,,Mara,Rorya,,
CHARYA,,Mara,Rorya,,
SUBA,,Mara,Rorya,,
NYANDUGA,,Mara,Rorya,,
NYAMAGARO,,Mara,Rorya,,
KYANG'OMBE,,Mara,Rorya,,
NYIHARA,,Mara,Rorya,,
GIRANGO,,Mara,Rorya,,
MESHPEN,,Mara,Rorya,,
MIRARE,,Mara,Rorya,,
KATURU,,Mara,Rorya,,
NGASARO,,Mara,Rorya,,
NYATHOROGO,,Mara,Rorya,,
PROF. PHILEMON SARUNGI,,Mara,Rorya,,
NYAMTINGA,,Mara,Rorya,,
NYAMUNGA,,Mara,Rorya,,
KOWAK GIRLS,,Mara,Rorya,,
MUSA AKASHA,,Mara,Rorya,,
BUTURI,,Mara,Rorya,,
PAST ODUNGAGA,,Mara,Rorya,,
RARANYA,,Mara,Rorya,,
ROCHE,,Mara,Rorya,,
MASONGA,,Mara,Rorya,,
TAI,,Mara,Rorya,,
BUSAWE,,Mara,Serengeti,,
NYABIHORE,,Mara,Serengeti,,
ROBANDA,,Mara,Serengeti,,
ISENYE,,Mara,Serengeti,,
IKORONGO,,Mara,Serengeti,,
NGOREME,,Mara,Serengeti,,
KISAKA,,Mara,Serengeti,,
KISANGURA,,Mara,Serengeti,,
NYICHOKA,,Mara,Serengeti,,
MACHOCHWE,,Mara,Serengeti,,
RING'WANI,,Mara,Serengeti,,
MAJIMOTO,,Mara,Serengeti,,
IKOMA,,Mara,Serengeti,,
MANCHIRA,,Mara,Serengeti,,
KAMBARAGE,,Mara,Serengeti,,
KITUNGURUMA,,Mara,Serengeti,,
MUGUMU,,Mara,Serengeti,,
TWIBHOKI,,Mara,Serengeti,,
KEMARONGE,,Mara,Serengeti,,
MOSONGO,,Mara,Serengeti,,
NAGUSI,,Mara,Serengeti,,
MAKUNDUSI,,Mara,Serengeti,,
NATTA,,Mara,Serengeti,,
DR.OMARI ALI JUMA,,Mara,Serengeti,,
MAMA MARIA NYERERE,,Mara,Serengeti,,
NYAMBURETI,,Mara,Serengeti,,
NYAMOKO,,Mara,Serengeti,,
NYANSURURA,,Mara,Serengeti,,
RIGICHA,,Mara,Serengeti,,
SOMOCHE,,Mara,Serengeti,,
NYAMBURI,,Mara,Serengeti,,
SEDECO,,Mara,Serengeti,,
SERENGETI NURU,,Mara,Serengeti,,
SERENGETI,,Mara,Serengeti,,
KEBOGWE,,Mara,Tarime,,
NYAMWIGURA,,Mara,Tarime,,
KURUMWA,,Mara,Tarime,,
ST. IMMACULATE,,Mara,Tarime,,
BOREGA,,Mara,Tarime,,
DR. JOHN CHACHA,,Mara,Tarime,,
GORONG'A,,Mara,Tarime,,
KITAWASI,,Mara,Tarime,,
INCHUGU,,Mara,Tarime,,
ITIRYO,,Mara,Tarime,,
INGWE,,Mara,Tarime,,
KEMAMBO,,Mara,Tarime,,
GENGE,,Mara,Tarime,,
KIBASUKA,,Mara,Tarime,,
MANGA,,Mara,Tarime,,
GIBASO,,Mara,Tarime,,
NYAMONGO,,Mara,Tarime,,
MBOGI,,Mara,Tarime,,
BUNGURERE,,Mara,Tarime,,
KOROTAMBE,,Mara,Tarime,,
MAGOTO,,Mara,Tarime,,
JULIUS KAMBARAGE NYERERE,,Mara,Tarime,,
NYAMWAGA,,Mara,Tarime,,
NYANUNGU,,Mara,Tarime,,
INCHAGE,,Mara,Tarime,,
KEMAKORERE,,Mara,Tarime,,
NYARERO,,Mara,Tarime,,
BWIREGI,,Mara,Tarime,,
NYANSINCHA,,Mara,Tarime,,
NYANTIRA,,Mara,Tarime,,
NYAIBARA,,Mara,Tarime,,
SIRARI,,Mara,Tarime,,
MWEMA,,Mara,Tarime,,
BOMANI,,Mara,Tarime Tc,,
TARIME,,Mara,Tarime Tc,,
KENYAMANYORI,,Mara,Tarime Tc,,
MOGABIRI,,Mara,Tarime Tc,,
NKENDE,,Mara,Tarime Tc,,
NYAMISANGURA,,Mara,Tarime Tc,,
ANGEL HOUSE,,Mara,Tarime Tc,,
NYANDOTO,,Mara,Tarime Tc,,
SAMARITAN TECHNICAL,,Mara,Tarime Tc,,
REBU,,Mara,Tarime Tc,,
TARIME WASICHANA,,Mara,Tarime Tc,,
FUKAYOSI,,Pwani,Bagamoyo,,
KEREGE,,Pwani,Bagamoyo,,
LORD BADEN POWELL MEMORIAL,,Pwani,Bagamoyo,,
MARIAN BOYS,,Pwani,Bagamoyo,,
AHMES,,Pwani,Bagamoyo,,
GENIUS KINGS',,Pwani,Bagamoyo,,
KIROMO,,Pwani,Bagamoyo,,
PREMIER GIRLS,,Pwani,Bagamoyo,,
EAGLES,,Pwani,Bagamoyo,,
HASSANAL DAMJI,,Pwani,Bagamoyo,,
KINGANI,,Pwani,Bagamoyo,,
MARIAN GIRLS,,Pwani,Bagamoyo,,
BAOBAB,,Pwani,Bagamoyo,,
EFATHA SEMINARY,,Pwani,Bagamoyo,,
LUTHER GIRLS,,Pwani,Bagamoyo,,
NIANJEMA,,Pwani,Bagamoyo,,
MATIMBWA,,Pwani,Bagamoyo,,
ZAMZA ISLAMIC,,Pwani,Bagamoyo,,
GRACE,,Pwani,Bagamoyo,,
ZINGA,,Pwani,Bagamoyo,,
CHALINZE,,Pwani,Chalinze,,
CHALINZE ISLAMIC,,Pwani,Chalinze,,
IMPERIAL,,Pwani,Chalinze,,
MDAULA,,Pwani,Chalinze,,
KIBINDU,,Pwani,Chalinze,,
KIMANGE,,Pwani,Chalinze,,
KIWANGWA,,Pwani,Chalinze,,
LUGOBA,,Pwani,Chalinze,,
MORETO,,Pwani,Chalinze,,
MANDERA (GIRLS),,Pwani,Chalinze,,
CHANGALIKWA,,Pwani,Chalinze,,
KIKARO,,Pwani,Chalinze,,
MIONO,,Pwani,Chalinze,,
MATIPWILI,,Pwani,Chalinze,,
MSATA,,Pwani,Chalinze,,
MBOGA,,Pwani,Chalinze,,
BERACHAH VALLEY,,Pwani,Chalinze,,
TALAWANDA,,Pwani,Chalinze,,
BWAWANI,,Pwani,Chalinze,,
UBENA,,Pwani,Chalinze,,
VIGWAZA,,Pwani,Chalinze,,
ROSE MARIE,,Pwani,Kibaha,,
REGINA SANTORUM,,Pwani,Kibaha,,
KILANGALANGA,,Pwani,Kibaha,,
ST. GETRUDE GIRLS MLANDIZI,,Pwani,Kibaha,,
KWALA,,Pwani,Kibaha,,
MAGINDU,,Pwani,Kibaha,,
ACACIA,,Pwani,Kibaha,,
DOSA AZIZI,,Pwani,Kibaha,,
MIHANDE,,Pwani,Kibaha,,
RUVU,,Pwani,Kibaha,,
RUVU STATION,,Pwani,Kibaha,,
HERITAGE,,Pwani,Kibaha,,
NYALUSI,,Pwani,Kibaha,,
RAFSANJANI SOGA,,Pwani,Kibaha,,
WAAMUZI,,Pwani,Kibaha,,
GIFT SKILFUL,,Pwani,Kibaha Tc,,
SIMBANI,,Pwani,Kibaha Tc,,
KONGOWE POLYTECHNIC,,Pwani,Kibaha Tc,,
MIEMBESABA,,Pwani,Kibaha Tc,,
MWAMBISI FOREST,,Pwani,Kibaha Tc,,
SAMBU,,Pwani,Kibaha Tc,,
BUNDIKANI,,Pwani,Kibaha Tc,,
GILI,,Pwani,Kibaha Tc,,
JOSTIHEGO,,Pwani,Kibaha Tc,,
MBWAWA,,Pwani,Kibaha Tc,,
MBWAWA MISWE,,Pwani,Kibaha Tc,,
MOUNT ARARAT GIRLS,,Pwani,Kibaha Tc,,
RoNeCa GIRLS,,Pwani,Kibaha Tc,,
WESTGATE GIRLS,,Pwani,Kibaha Tc,,
ZOGOWALE,,Pwani,Kibaha Tc,,
FABCAST,,Pwani,Kibaha Tc,,
MKUZA GIRLS',,Pwani,Kibaha Tc,,
NYUMBU,,Pwani,Kibaha Tc,,
SULLIVAN PROVOST (BOYS),,Pwani,Kibaha Tc,,
KASSINGA,,Pwani,Kibaha Tc,,
MSANGANI,,Pwani,Kibaha Tc,,
KATOROSIA,,Pwani,Kibaha Tc,,
PANGANI,,Pwani,Kibaha Tc,,
EAST COAST,,Pwani,Kibaha Tc,,
FILBERT BAYI GIRLS',,Pwani,Kibaha Tc,,
SUNSHINE,,Pwani,Kibaha Tc,,
KIBAHA,,Pwani,Kibaha Tc,,
KIBAHA GIRLS,,Pwani,Kibaha Tc,,
MWANALUGALI,,Pwani,Kibaha Tc,,
TUMBI,,Pwani,Kibaha Tc,,
WAL UL ASR GIRLS,,Pwani,Kibaha Tc,,
ATHENA (GIRLS),,Pwani,Kibaha Tc,,
KAFULUSU,,Pwani,Kibaha Tc,,
ST. ALOYSIUS GIRLS,,Pwani,Kibaha Tc,,
ST. MARY'S VISIGA,,Pwani,Kibaha Tc,,
VISIGA,,Pwani,Kibaha Tc,,
WAWETU ELISHADAI,,Pwani,Kibaha Tc,,
INSPIRE,,Pwani,Kibaha Tc,,
MSAFIRI,,Pwani,Kibiti,,
DIMANI,,Pwani,Kibiti,,
ZIMBWINI,,Pwani,Kibiti,,
MTANGA DELTA,,Pwani,Kibiti,,
MAHEGE,,Pwani,Kibiti,,
MCHUKWI,,Pwani,Kibiti,,
MJAWA,,Pwani,Kibiti,,
MLANZI,,Pwani,Kibiti,,
KIBITI,,Pwani,Kibiti,,
KIKALE,,Pwani,Kibiti,,
RUARUKE,,Pwani,Kibiti,,
NYAMISATI,,Pwani,Kibiti,,
WAMA NAKAYAMA,,Pwani,Kibiti,,
CHOLE,,Pwani,Kisarawe,,
KIBUTA,,Pwani,Kisarawe,,
MAKURUNGE,,Pwani,Kisarawe,,
OSLO,,Pwani,Kisarawe,,
WALI -UL - ASR BOYS,,Pwani,Kisarawe,,
CHANZIGE,,Pwani,Kisarawe,,
KIMANI,,Pwani,Kisarawe,,
KISARAWE JUNIOUR SEMINARY,,Pwani,Kisarawe,,
MINAKI,,Pwani,Kisarawe,,
KURUI,,Pwani,Kisarawe,,
GWATA-KISARAWE,,Pwani,Kisarawe,,
GONGONI,,Pwani,Kisarawe,,
MANEROMANGO,,Pwani,Kisarawe,,
MFURU,,Pwani,Kisarawe,,
OVERLAND,,Pwani,Kisarawe,,
THE GREAT LAKES,,Pwani,Kisarawe,,
MASAKI,,Pwani,Kisarawe,,
JANGUO,,Pwani,Kisarawe,,
CHRISTON MEMORIAL,,Pwani,Kisarawe,,
MSIMBU,,Pwani,Kisarawe,,
MZENGA,,Pwani,Kisarawe,,
VIKUMBURU,,Pwani,Kisarawe,,
BALENI,,Pwani,Mafia,,
BWENI,,Pwani,Mafia,,
KITOMONDO,,Pwani,Mafia,,
KILINDONI,,Pwani,Mafia,,
KIRONGWE,,Pwani,Mafia,,
MICHENI,,Pwani,Mafia,,
KIIMBWANINDI,,Pwani,Mkuranga,,
MAMNDIMKONGO,,Pwani,Mkuranga,,
KISIJU,,Pwani,Mkuranga,,
SOTELE,,Pwani,Mkuranga,,
MKAMBA,,Pwani,Mkuranga,,
KIPARANG'ANDA,,Pwani,Mkuranga,,
KISIJUPWANI,,Pwani,Mkuranga,,
MKUGILO,,Pwani,Mkuranga,,
LUKANGA,,Pwani,Mkuranga,,
MAGAWA,,Pwani,Mkuranga,,
SHUNGUBWENI,,Pwani,Mkuranga,,
TAMBANI,,Pwani,Mkuranga,,
KIZOMLA,,Pwani,Mkuranga,,
DUNDANI,,Pwani,Mkuranga,,
MWINYI,,Pwani,Mkuranga,,
UJENZI,,Pwani,Mkuranga,,
NASIBUGANI,,Pwani,Mkuranga,,
CENTENNIAL CHRISTIAN SEMINARY,,Pwani,Mkuranga,,
KIZUMBA,,Pwani,Mkuranga,,
MSAMARIA,,Pwani,Mkuranga,,
MSERU,,Pwani,Mkuranga,,
MWANDEGE,,Pwani,Mkuranga,,
MWANDEGE BOYS,,Pwani,Mkuranga,,
ST.MATHEWS,,Pwani,Mkuranga,,
VICTORY,,Pwani,Mkuranga,,
MWARUSEMBE,,Pwani,Mkuranga,,
MITEZA,,Pwani,Mkuranga,,
MKIU,,Pwani,Mkuranga,,
PANZUO,,Pwani,Mkuranga,,
HOCET,,Pwani,Mkuranga,,
ABDALLA H. ULEGA,,Pwani,Mkuranga,,
TENGELEA,,Pwani,Mkuranga,,
KISIMA,,Pwani,Mkuranga,,
VIANZI,,Pwani,Mkuranga,,
BRIGHT ANGELS,,Pwani,Mkuranga,,
CARMEL MUONT GIRLS,,Pwani,Mkuranga,,
IBUN JAZAR,,Pwani,Mkuranga,,
VIKINDU,,Pwani,Mkuranga,,
KAZAMOYO,,Pwani,Rufiji,,
MBWARA,,Pwani,Rufiji,,
IKWIRIRI,,Pwani,Rufiji,,
MKONGO,,Pwani,Rufiji,,
MOHORO,,Pwani,Rufiji,,
MWASENI,,Pwani,Rufiji,,
NGORONGO,,Pwani,Rufiji,,
UMWE,,Pwani,Rufiji,,
UMMU-SSALAMA GIRLS',,Pwani,Rufiji,,
UTETE,,Pwani,Rufiji,,
ALGEBRA ISLAMIC SEMINARI,,Dar Es Salaam,Kigamboni Mc,,
KIBADA,,Dar Es Salaam,Kigamboni Mc,,
KINGS VISION,,Dar Es Salaam,Kigamboni Mc,,
MIZIMBINI,,Dar Es Salaam,Kigamboni Mc,,
KIGAMBONI,,Dar Es Salaam,Kigamboni Mc,,
KIMBIJI,,Dar Es Salaam,Kigamboni Mc,,
IHSAN ISLAMIC,,Dar Es Salaam,Kigamboni Mc,,
KISARAWE II,,Dar Es Salaam,Kigamboni Mc,,
ABOUD JUMBE,,Dar Es Salaam,Kigamboni Mc,,
KIBUGUMO,,Dar Es Salaam,Kigamboni Mc,,
KIDETE,,Dar Es Salaam,Kigamboni Mc,,
KISOTA,,Dar Es Salaam,Kigamboni Mc,,
PEMBA MNAZI,,Dar Es Salaam,Kigamboni Mc,,
DAARUL-ARQAM,,Dar Es Salaam,Kigamboni Mc,,
IBUN RUSHDY,,Dar Es Salaam,Kigamboni Mc,,
NGUVA,,Dar Es Salaam,Kigamboni Mc,,
SOMANGILA,,Dar Es Salaam,Kigamboni Mc,,
FLAY LUIS AMIGO,,Dar Es Salaam,Kigamboni Mc,,
TUNGI,,Dar Es Salaam,Kigamboni Mc,,
MINAZINI,,Dar Es Salaam,Kigamboni Mc,,
VIJIBWENI,,Dar Es Salaam,Kigamboni Mc,,
BOKO,,Dar Es Salaam,Kinondoni Mc,,
BUNJU,,Dar Es Salaam,Kinondoni Mc,,
BUNJU A,,Dar Es Salaam,Kinondoni Mc,,
FAITH,,Dar Es Salaam,Kinondoni Mc,,
FANAKA MEMORIAL,,Dar Es Salaam,Kinondoni Mc,,
LYCEUM,,Dar Es Salaam,Kinondoni Mc,,
MIANZINI,,Dar Es Salaam,Kinondoni Mc,,
ONE STOP,,Dar Es Salaam,Kinondoni Mc,,
STAMARIA SALOME,,Dar Es Salaam,Kinondoni Mc,,
HANANASIF,,Dar Es Salaam,Kinondoni Mc,,
CROWN,,Dar Es Salaam,Kinondoni Mc,,
FEZA GIRLS,,Dar Es Salaam,Kinondoni Mc,,
KAWE UKWAMANI,,Dar Es Salaam,Kinondoni Mc,,
MWAMBAO,,Dar Es Salaam,Kinondoni Mc,,
KIGOGO,,Dar Es Salaam,Kinondoni Mc,,
MASJID QUBAH,,Dar Es Salaam,Kinondoni Mc,,
SALMA KIKWETE,,Dar Es Salaam,Kinondoni Mc,,
ZUHURA ISLAMIC,,Dar Es Salaam,Kinondoni Mc,,
KINONDONI MUSLIM,,Dar Es Salaam,Kinondoni Mc,,
MIVUMONI ISLAMIC,,Dar Es Salaam,Kinondoni Mc,,
BAHARI BEACH,,Dar Es Salaam,Kinondoni Mc,,
CANOSSA,,Dar Es Salaam,Kinondoni Mc,,
DESTINY,,Dar Es Salaam,Kinondoni Mc,,
FEZA BOYS,,Dar Es Salaam,Kinondoni Mc,,
GHOMME GIRLS',,Dar Es Salaam,Kinondoni Mc,,
JOHN THE BAPTIST,,Dar Es Salaam,Kinondoni Mc,,
JORDAN,,Dar Es Salaam,Kinondoni Mc,,
KONDO,,Dar Es Salaam,Kinondoni Mc,,
KO'SIRYAMU,,Dar Es Salaam,Kinondoni Mc,,
KUNDUCHI GIRLS',,Dar Es Salaam,Kinondoni Mc,,
MTAKUJA BEACH,,Dar Es Salaam,Kinondoni Mc,,
ST. GASPAR DE BUFALLO,,Dar Es Salaam,Kinondoni Mc,,
UNUNIO BOYS,,Dar Es Salaam,Kinondoni Mc,,
MABWE,,Dar Es Salaam,Kinondoni Mc,,
MBOPO 'A',,Dar Es Salaam,Kinondoni Mc,,
NJECHELE,,Dar Es Salaam,Kinondoni Mc,,
DAR-ES-SALAAM BAPTIST,,Dar Es Salaam,Kinondoni Mc,,
NUR ISLAMIC,,Dar Es Salaam,Kinondoni Mc,,
GEORGE WASHINGTON,,Dar Es Salaam,Kinondoni Mc,,
MAKONGO,,Dar Es Salaam,Kinondoni Mc,,
MAKONGO JUU,,Dar Es Salaam,Kinondoni Mc,,
WHITE LAKE,,Dar Es Salaam,Kinondoni Mc,,
MAKUMBUSHO,,Dar Es Salaam,Kinondoni Mc,,
BRAEBURN INTERNATIONAL,,Dar Es Salaam,Kinondoni Mc,,
LAUREATE INTERNATIONAL,,Dar Es Salaam,Kinondoni Mc,,
LIBERMANN,,Dar Es Salaam,Kinondoni Mc,,
MBEZI BEACH,,Dar Es Salaam,Kinondoni Mc,,
MBEZI JUU,,Dar Es Salaam,Kinondoni Mc,,
ST.MARYS MBEZI BEACH,,Dar Es Salaam,Kinondoni Mc,,
HOPE & JOY,,Dar Es Salaam,Kinondoni Mc,,
MBWENI,,Dar Es Salaam,Kinondoni Mc,,
MBWENI TETA,,Dar Es Salaam,Kinondoni Mc,,
NEW ERA,,Dar Es Salaam,Kinondoni Mc,,
SHAMSIYE,,Dar Es Salaam,Kinondoni Mc,,
ACADEMIC INTERNATIONAL,,Dar Es Salaam,Kinondoni Mc,,
ALPHA,,Dar Es Salaam,Kinondoni Mc,,
MIKOCHENI,,Dar Es Salaam,Kinondoni Mc,,
SHREE HINDU MANDAL,,Dar Es Salaam,Kinondoni Mc,,
DAR ES SALAAM INDEPENDENT SCHO,,Dar Es Salaam,Kinondoni Mc,,
INTERNATIONAL SCHOOL OF TANGAN,,Dar Es Salaam,Kinondoni Mc,,
MSASANI ISLAMIC,,Dar Es Salaam,Kinondoni Mc,,
OYSTERBAY,,Dar Es Salaam,Kinondoni Mc,,
KAMBANGWA,,Dar Es Salaam,Kinondoni Mc,,
RIDHWAA,,Dar Es Salaam,Kinondoni Mc,,
MZIMUNI,,Dar Es Salaam,Kinondoni Mc,,
TURIANI,,Dar Es Salaam,Kinondoni Mc,,
AFRICANA,,Dar Es Salaam,Kinondoni Mc,,
ANDREW FAZA MEMORIAL,,Dar Es Salaam,Kinondoni Mc,,
ATLAS,,Dar Es Salaam,Kinondoni Mc,,
CORNELIUS GIRLS,,Dar Es Salaam,Kinondoni Mc,,
DYNAMIC,,Dar Es Salaam,Kinondoni Mc,,
FEZA- SALASALA,,Dar Es Salaam,Kinondoni Mc,,
GREEN ACRES,,Dar Es Salaam,Kinondoni Mc,,
GREEN LIGHT,,Dar Es Salaam,Kinondoni Mc,,
HAVEN OF PEACE SEMINARI,,Dar Es Salaam,Kinondoni Mc,,
KISAUKE,,Dar Es Salaam,Kinondoni Mc,,
MAENDELEO,,Dar Es Salaam,Kinondoni Mc,,
MASJID QIBRATAIN,,Dar Es Salaam,Kinondoni Mc,,
MIVUMONI,,Dar Es Salaam,Kinondoni Mc,,
PATRIC MISSION,,Dar Es Salaam,Kinondoni Mc,,
TWIGA,,Dar Es Salaam,Kinondoni Mc,,
